"";"data";"hora";"natureza_acidente";"situacao";"bairro";"endereco";"numero";"detalhe_endereco_acidente";"complemento";"bairro_cruzamento";"num_semaforo";"sentido_via";"tipo";"auto";"moto";"ciclom";"ciclista";"pedestre";"onibus";"caminhao";"viatura";"outros";"vitimas";"vitimasfatais";"acidente_verificado";"tempo_clima";"situacao_semaforo";"sinalizacao";"condicao_via";"conservacao_via";"ponto_controle";"situacao_placa";"velocidade_max_via";"mao_direcao";"divisao_via1";"divisao_via2";"divisao_via3"
"6328";2021-12-07;"18:49:00";"OUTROS";"FINALIZADA";"SAN MARTIN";"AV GENERAL SAN MARTIN";"";"";"NA ROTATORIA";"SAN MARTIN";"";"";"OUTROS";0;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6329";2021-12-08;"06:32:00";"SEM VÍTIMA";"FINALIZADA";"CASA AMARELA";"AV NORTE MIGUEL ARRAES DE ALENCAR";"";"";"EM FRENTE À MATERNIDADE PROFESSOR BARROS LIMA";"CASA AMARELA";"";"CIDADE";"COLISÃO TRASEIRA";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6330";2021-12-08;"08:09:00";"COM VÍTIMA";"FINALIZADA";"MANGUEIRA";"RUA SAO MIGUEL";"1364";"";"ENFRENTE AO BODE DO NO";"MANGUEIRA";"";"SUBURBIO";"COLISÃO TRANSVERSAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Faixa contínua";"";""
"6331";2021-12-08;"15:52:00";"COM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"RUA FELIX DE BRITO E MELO";"273";"AV ENGENHEIRO DOMINGOS FERREIRA";"EM FRENTE AO EDF  JOSE NOBERTO";"BOA VIAGEM";"545";"";"COLISÃO LATERAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"R-6a";"40 km/h";"Única";"";"";""
"6332";2021-12-08;"15:58:00";"SEM VÍTIMA";"FINALIZADA";"PRADO";"AV ENGENHEIRO ABDIAS DE CARVALHO";"1233";"";"";"PRADO";"";"CIDADE";"COLISÃO TRASEIRA";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Outras";"60 km/h";"Dupla";"Canteiro central";"";""
"6333";2021-12-08;"16:57:00";"SEM VÍTIMA";"CANCELADA";"BRASÍLIA TEIMOSA";"RUA BEM TE VI";"";"";"E/F AO BIRUTA BAR INICIO DA ORLA";"BRASÍLIA TEIMOSA";"";"";"COLISÃO LATERAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6334";2021-12-08;"18:18:00";"SEM VÍTIMA";"CANCELADA";"IMBIRIBEIRA";"RUA JOSE DA SILVA LUCENA";"241";"";"PROX AO GGE";"IMBIRIBEIRA";"";"";"COLISÃO FRONTAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6335";2021-12-08;"18:36:00";"COM VÍTIMA";"FINALIZADA";"IBURA";"AV DOIS RIOS";"";"";"PROX A POLICLINA ARNALDO MARQUES";"IBURA";"";"SUBURBIO";"COLISÃO FRONTAL";0;"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Ilegível";"Seca";"Mal iluminada";"Não existe";"Placas ""Dê a preferência""";"";"Dupla";"Não existe";"";""
"6336";2021-12-08;"19:53:00";"COM VÍTIMA";"FINALIZADA";"BOA VISTA";"RUA JOAO FERNANDES VIEIRA";"769";"";"E/F AO BOM PREÇO";"BOA VISTA";"";"CIDADE";"COLISÃO LATERAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Única";"Faixa seccionada";"";""
"6337";2021-12-08;"22:50:40";"COM VÍTIMA";"FINALIZADA";"CORDEIRO";"RUA GOMES TABORDA";"1737";"";"PROX A GALERIA NORONHA CENTER";"CORDEIRO";"";"SUBURBIO";"COLISÃO TRASEIRA";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Cruzamento";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Placas ""Dê a preferência""";"";"Dupla";"Faixa contínua";"";""
"6338";2021-12-09;"12:26:00";"COM VÍTIMA";"FINALIZADA";"TEJIPIÓ";"AV DR JOSE RUFINO";"";"";"PRÓX AO 4º BCOM. / POSTO BR";"TEJIPIÓ";"208";"CIDADE";"COLISÃO LATERAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Sem defeito";"Incompleta";"Seca";"Perfeito estado";"Outros";"Outras";"40 km/h";"Dupla";"Faixa contínua";"";""
"6339";2021-12-09;"14:55:00";"SEM VÍTIMA";"FINALIZADA";"TOTÓ";"AV LIBERDADE";"1677";"";"FARM CENTER";"TOTÓ";"";"SUBURBIO";"CHOQUE";1;"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Ilegível";"Seca";"Perfeito estado";"Não existe";"";"50 km/h";"Dupla";"Não existe";"";""
"6340";2021-12-09;"15:57:00";"COM VÍTIMA";"FINALIZADA";"PINA";"RUA DAS OFICINAS";"820";"";"PREDIO DA SEDE DA POLICIA FEDERAL";"PINA";"";"CIDADE";"CHOQUE";3;"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Outras";"";"Única";"Faixa contínua";"";""
"6341";2021-12-09;"17:43:00";"COM VÍTIMA";"CANCELADA";"SAN MARTIN";"RUA VINTE E UM DE ABRIL";"";"RUA MANOEL VIEIRA";"ENFRENTE AO DEPOSITO DA BRASIL GAS";"SAN MARTIN";"";"";"COLISÃO COM CICLISTA";0;"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6342";2021-12-09;"19:01:00";"COM VÍTIMA";"CANCELADA";"ENCRUZILHADA";"AV BEBERIBE";"";"RUA FERNANDO CESAR";"SEMÁFORO 238 / PRÓX AO BANCO DO BRASIL";"ENCRUZILHADA";"";"";"COLISÃO FRONTAL";0;"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6343";2021-12-09;"19:14:00";"SEM VÍTIMA";"FINALIZADA";"JORDÃO";"AV MARIA IRENE";"91";"";"EM FRENTE AO Nº 91 A";"JORDÃO";"";"SUBURBIO";"CHOQUE";1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Faixa contínua";"";""
"6344";2021-12-10;"06:23:00";"COM VÍTIMA";"FINALIZADA";"CASA FORTE";"AV DEZESSETE DE AGOSTO";"1720";"RUA JADER DE ANDRADE";"EM FRENTE AO VERDE FRUT";"CASA FORTE";"469";"CIDADE";"COLISÃO LATERAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Esquina";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"Outras";"";"Dupla";"Faixa contínua";"";""
"6345";2021-12-10;"08:24:00";"SEM VÍTIMA";"FINALIZADA";"IMBIRIBEIRA";"AV MARECHAL MASCARENHAS DE MORAES";"2314";"";"EM FRENTE AOS CORREIOS";"IMBIRIBEIRA";"";"SUBURBIO";"COLISÃO TRASEIRA";1;"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"R-6a";"60 km/h";"";"";"";""
"6346";2021-12-10;"08:37:00";"COM VÍTIMA";"FINALIZADA";"SANTO ANTÔNIO";"RUA FLORIANO PEIXOTO";"559";"RUA SAO JOAO";"ESTAÇÃO METRO RECIFE";"SANTO ANTÔNIO";"";"SUBURBIO";"COLISÃO LATERAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Cruzamento";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"";"R-6a";"";"Única";"Faixa seccionada";"";""
"6347";2021-12-10;"08:56:00";"COM VÍTIMA";"FINALIZADA";"PAISSANDU";"AV GOVERNADOR AGAMENON MAGALHAES";"";"";"E/F AO HOSPITAL PORTUGUÊS (SENT. BOA VIAGEM)";"PAISSANDU";"";"BOA VIAGEM";"QUEDA";0;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Molhada";"Perfeito estado";"Agente";"Outras";"60 km/h";"Dupla";"Faixa seccionada";"Canteiro central";"Canal"
"6348";2021-12-10;"15:02:00";"SEM VÍTIMA";"FINALIZADA";"TORRE";"RUA ALBERTO PAIVA";"";"RUA AMELIA";"SOB PONTE DA TORRE";"TORRE";"";"SUBURBIO";"";1;"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"40 km/h";"Única";"Não existe";"";""
"6349";2021-12-10;"18:18:00";"COM VÍTIMA";"FINALIZADA";"CAXANGÁ";"AV CAXANGA";"3666";"";"SEMÁFORO 008 / PRÓX AO HOSPITAL BARÃO DE LUCENA";"CAXANGÁ";"8";"SUBURBIO";"COLISÃO LATERAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"R-6a";"60 km/h";"Única";"Canteiro central";"";""
"6350";2021-12-10;"18:25:00";"COM VÍTIMA";"CANCELADA";"BOA VIAGEM";"RUA JOAQUIM BANDEIRA";"";"";"AO LADO DO VIADUTO / PRÓX A SILVA CAR";"BOA VIAGEM";"";"";"COLISÃO LATERAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6351";2021-12-10;"22:55:40";"COM VÍTIMA";"CANCELADA";"AREIAS";"AV DR JOSE RUFINO";"";"";"PROX AO POSTO SHEL";"AREIAS";"";"";"COLISÃO FRONTAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6352";2021-12-10;"23:01:40";"COM VÍTIMA";"FINALIZADA";"AREIAS";"AV RECIFE";"4316";"";"E/F AO BIG BOM PREÇO";"AREIAS";"618";"CIDADE";"COLISÃO TRASEIRA";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"Não há placas";"";"Única";"Canteiro central";"";""
"6353";2021-12-11;"00:00:00";"COM VÍTIMA";"CANCELADA";"SAN MARTIN";"AV GENERAL SAN MARTIN";"";"";"EM FRENTE A CAVALARIA";"SAN MARTIN";"";"";"COLISÃO FRONTAL";0;"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6354";2021-12-11;"00:08:00";"SEM VÍTIMA";"FINALIZADA";"PARNAMIRIM";"AV PARNAMIRIM";"";"";"ANTES DO POSTO SHELL";"PARNAMIRIM";"";"";"CHOQUE";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6355";2021-12-11;"02:34:00";"COM VÍTIMA";"FINALIZADA";"JARDIM SÃO PAULO";"RUA IMPERIAL";"993";"TRV DO RAPOSO";"PROXIMO AO HOTEL CRISTAL - NA TRAVESSA DO RAPOSO";"JARDIM SÃO PAULO";"510";"SUBURBIO";"COLISÃO TRANSVERSAL";1;"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"Cruzamento";"Bom";"Intermitente";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"R-6a";"";"Única";"Faixa seccionada";"";""
"6356";2021-12-11;"05:06:00";"SEM VÍTIMA";"FINALIZADA";"IPUTINGA";"AV MAURICIO DE NASSAU";"541";"RUA SAO MATEUS";"";"IPUTINGA";"239";"CIDADE";"";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"Não há placas";"";"Dupla";"Faixa contínua";"";""
"6357";2021-12-11;"06:41:00";"COM VÍTIMA";"CANCELADA";"ÁGUA FRIA";"AV BEBERIBE";"";"";"PRÓXIMO AO PAGODE DA PRESSÃO";"ÁGUA FRIA";"";"";"COLISÃO TRANSVERSAL";0;"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6358";2021-12-11;"08:57:00";"COM VÍTIMA";"FINALIZADA";"TORRÕES";"RUA ONZE DE FEVEREIRO";"460";"EST DO FORTE DO ARRAIAL N. DO B. JESUS";"E/F A EDIFICIO MORADA DO FORTE";"TORRÕES";"460";"SUBURBIO";"COLISÃO COM CICLISTA";2;"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Incompleta";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Não existe";"";""
"6359";2021-12-11;"12:36:00";"COM VÍTIMA";"FINALIZADA";"ESPINHEIRO";"RUA DO ESPINHEIRO";"592";"RUA BARAO DE ITAMARACA";"ENFRENTE A FAMARCIA EXTRA FARMA";"ESPINHEIRO";"86";"SUBURBIO";"COLISÃO LATERAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"R-6a";"";"Única";"Faixa contínua";"Faixa seccionada";""
"6360";2021-12-11;"19:03:00";"SEM VÍTIMA";"FINALIZADA";"VÁRZEA";"RUA RORAIMA";"";"";"EM FRENTE A ESCOLA MUNICIPAL SENADOR JOSE ERMÍNIO DE MORAES";"VÁRZEA";"";"";"COLISÃO TRANSVERSAL";2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Longo da via";"Bom";"Não existe";"Incompleta";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Não existe";"";""
"6361";2021-12-12;"01:37:00";"SEM VÍTIMA";"CANCELADA";"PRADO";"AV ENGENHEIRO ABDIAS DE CARVALHO";"";"RUA CARLOS GOMES";"PRÓXIMO A BIG CAR";"PRADO";"";"";"COLISÃO FRONTAL";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6362";2021-12-12;"11:35:00";"COM VÍTIMA";"FINALIZADA";"GRAÇAS";"RUA JOAQUIM NABUCO";"583";"";"EM FRENTE A FACULDADE JOAQUIM NABUCO";"GRAÇAS";"";"SUBURBIO";"COLISÃO TRASEIRA";2;"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"";"60 km/h";"Única";"Não existe";"";""
"6363";2021-12-12;"11:43:00";"COM VÍTIMA";"FINALIZADA";"BEBERIBE";"AV BEBERIBE";"441";"RUA PROFESSOR JERONIMO GUEIROS";"PROX AO BANCO DO  BRASIL";"BEBERIBE";"";"";"COLISÃO TRANSVERSAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"R-6a";"";"Dupla";"Faixa contínua";"";""
"6364";2021-12-12;"14:44:00";"COM VÍTIMA";"FINALIZADA";"CAMPO GRANDE";"AV GOVERNADOR AGAMENON MAGALHAES";"700";"RUA ODORICO MENDES";"E/F A CEPLANC  CENTRAL DE PLANTÕES  DE FLAGRANTES";"CAMPO GRANDE";"49";"SUBURBIO";"COLISÃO COM CICLISTA";1;"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"60 km/h";"Dupla";"Faixa seccionada";"Canteiro central";""
"6365";2021-12-12;"19:47:00";"SEM VÍTIMA";"CANCELADA";"CORDEIRO";"RUA GOMES TABORDA";"1100";"";"PRÓX A ACADEMIA DE JOAO FILHO";"CORDEIRO";"";"";"COLISÃO FRONTAL";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6366";2021-12-12;"20:58:40";"COM VÍTIMA";"FINALIZADA";"FUNDÃO";"AV BEBERIBE";"3051";"AV GEDALHA";"PRÓX A ASSEMBLEIA DE DEUS";"FUNDÃO";"";"CIDADE";"ATROPELAMENTO DE PESSOA";0;"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Canteiro central";"";""
"6367";2021-12-13;"00:44:00";"COM VÍTIMA";"FINALIZADA";"AREIAS";"AV RECIFE";"";"AV TAPAJOS";"COM A RUA TPAJÓS";"AREIAS";"620";"SUBURBIO";"COLISÃO TRANSVERSAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"Esquina";"Bom";"Intermitente";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"";"";"";"";"";""
"6368";2021-12-13;"05:54:00";"SEM VÍTIMA";"FINALIZADA";"IPSEP";"AV RECIFE";"317";"";"1ª PARADA DE ONIBUS SENTIDO IPSEP";"IPSEP";"";"";"CHOQUE";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6369";2021-12-13;"06:18:00";"COM VÍTIMA";"FINALIZADA";"BOA VIAGEM";"RUA VISCONDE DE JEQUITINHONHA";"";"RUA ERNESTO DE PAULA SANTOS";"ESQUINA DO SUPERMERCADO SOBERANO";"BOA VIAGEM";"304";"";"COLISÃO TRANSVERSAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Molhada";"Perfeito estado";"Faixa de pedestre";"Não há placas";"";"Única";"Faixa contínua";"";""
"6370";2021-12-13;"07:08:00";"COM VÍTIMA";"CANCELADA";"SÃO JOSÉ";"VDO DAS CINCO PONTAS";"";"";"SOB O VIADUTO";"SÃO JOSÉ";"";"";"QUEDA";0;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6371";2021-12-13;"08:49:00";"COM VÍTIMA";"FINALIZADA";"CASA AMARELA";"RUA DA HARMONIA";"3546";"";"ENFRENTE A DROGASIL";"CASA AMARELA";"";"SUBURBIO";"COLISÃO FRONTAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Chuvoso";"Sem defeito";"Perfeito estado";"Molhada";"Perfeito estado";"Faixa de pedestre";"R-6a";"";"Dupla";"Faixa contínua";"";""
"6372";2021-12-13;"09:53:00";"COM VÍTIMA";"FINALIZADA";"SANTO AMARO";"AV CRUZ CABUGA";"";"";"LADO OPOSTO AO SHOPPING TACARUNA, SENTIDO OLINA";"SANTO AMARO";"202";"";"COLISÃO COM CICLISTA";0;"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"Longo da via";"Chuvoso";"Desligado";"Perfeito estado";"Molhada";"Perfeito estado";"Outros";"Outras";"";"Dupla";"Canteiro central";"";""
"6373";2021-12-13;"12:12:00";"COM VÍTIMA";"FINALIZADA";"BOA VISTA";"RUA PRINCESA IZABEL";"410";"RUA DO HOSPICIO";"EM FRENTE A CÂMARA DOS VEREADORES";"BOA VISTA";"31";"CIDADE";"COLISÃO LATERAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Cruzamento";"Chuvoso";"Sem defeito";"Perfeito estado";"Molhada";"Perfeito estado";"Agente";"R-25c";"";"Única";"Não existe";"";""
"6374";2021-12-13;"13:01:00";"COM VÍTIMA";"FINALIZADA";"AFOGADOS";"RUA NICOLAU PEREIRA";"";"AV SUL";"PROX A ESTAÇAO DE TREM";"AFOGADOS";"";"CIDADE";"COLISÃO LATERAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Chuvoso";"Não existe";"Perfeito estado";"Molhada";"Perfeito estado";"Não existe";"Não há placas";"";"Única";"Faixa contínua";"";""
"6375";2021-12-13;"14:55:00";"COM VÍTIMA";"FINALIZADA";"ESTÂNCIA";"AV DR JOSE RUFINO";"";"";"EM FRENTE AO COLÉGIO VISÃO";"ESTÂNCIA";"";"CIDADE";"COLISÃO COM CICLISTA";1;"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Outras";"";"Dupla";"Faixa contínua";"";""
"6376";2021-12-14;"07:03:00";"COM VÍTIMA";"FINALIZADA";"AFOGADOS";"EST DOS REMEDIOS";"1061";"";"EM FRENTE A FARMA PAULA E A BELO AUTO PEÇAS";"AFOGADOS";"524";"CIDADE";"COLISÃO TRASEIRA";1;"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"Longo da via";"Chuvoso";"Sem defeito";"Perfeito estado";"Molhada";"Perfeito estado";"Não existe";"Não há placas";"";"Única";"Faixa seccionada";"";""
"6377";2021-12-14;"08:34:00";"COM VÍTIMA";"FINALIZADA";"SANTO AMARO";"AV PREFEITO ARTUR LIMA CAVALCANTI";"";"";"PONTE LIMOEIRO. POR TRÁS DA ANTIGA CONTAX";"SANTO AMARO";"";"SUBURBIO";"CHOQUE";1;"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Canteiro central";"";""
"6378";2021-12-14;"08:37:00";"COM VÍTIMA";"FINALIZADA";"BOA VISTA";"AV CONDE DA BOA VISTA";"280";"RUA GONCALVES MAIA";"PROX. AO POSTO SHELL";"BOA VISTA";"";"SUBURBIO";"COLISÃO COM CICLISTA";0;"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"Cruzamento";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Faixa de pedestre";"R-6c";"";"Dupla";"Canteiro central";"";""
"6379";2021-12-14;"09:01:00";"COM VÍTIMA";"FINALIZADA";"BOA VISTA";"AV CONDE DA BOA VISTA";"";"";"EM FRENTE AO GRAU TECNICO E TINTAS SHERWIN WILLIANS";"BOA VISTA";"";"CIDADE";"COLISÃO COM CICLISTA";1;"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"";"";"";"Dupla";"Canteiro central";"";""
"6380";2021-12-14;"09:27:00";"COM VÍTIMA";"FINALIZADA";"JOANA BEZERRA";"VDO PAPA JOAO PAULO II";"";"";"FINAL DO VIADUTO SENT DERBY";"JOANA BEZERRA";"";"OLINDA";"COLISÃO TRASEIRA";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Viaduto";"Bom";"Não existe";"Não existente";"Seca";"Perfeito estado";"Não existe";"Não há placas";"60 km/h";"Única";"Canteiro central";"";""
"6381";2021-12-14;"13:17:00";"COM VÍTIMA";"FINALIZADA";"IPUTINGA";"RUA MINISTRO JOAO ALBERTO";"515";"";"EM FRENTE AO EDIFICIO GRANADA";"IPUTINGA";"";"CIDADE";"COLISÃO FRONTAL";2;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Faixa seccionada";"";""
"6382";2021-12-14;"14:57:00";"COM VÍTIMA";"FINALIZADA";"AFOGADOS";"RUA SAO MIGUEL";"1964";"RUA GUARAMIRIM";"EM FRENTE À DUDA AR PARA AUTOS";"AFOGADOS";"";"SUBURBIO";"COLISÃO TRASEIRA";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"";"Dupla";"Faixa contínua";"";""
"6383";2021-12-14;"16:11:00";"COM VÍTIMA";"FINALIZADA";"TEJIPIÓ";"AV LIBERDADE";"";"";"EM FRENTE AO CEMITÉRIO PARQUE DAS FLORES";"TEJIPIÓ";"";"SUBURBIO";"COLISÃO LATERAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Sem defeito";"Ilegível";"Seca";"Perfeito estado";"Faixa de retenção";"Não há placas";"40 km/h";"Dupla";"Não existe";"";""
"6384";2021-12-14;"17:17:00";"COM VÍTIMA";"FINALIZADA";"CASA AMARELA";"RUA DA ESTRELA";"167";"RUA FERREIRA LOPES";"E/F AO EDF SAINT SEBASTIEN E AO LADO DO EDIFÍCIO VEVADALVA";"CASA AMARELA";"";"EMBAIXADA CHINESA";"COLISÃO LATERAL";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Placas ""Pare""";"40 km/h";"Dupla";"Faixa seccionada";"";""
"6385";2021-12-14;"18:17:00";"COM VÍTIMA";"CANCELADA";"TORRE";"RUA PIO NONO";"";"";"PROX A PADARIA IRAJA";"TORRE";"";"";"COLISÃO TRASEIRA";1;"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6386";2021-12-14;"18:55:00";"SEM VÍTIMA";"CANCELADA";"ENCRUZILHADA";"RUA AMARO COUTINHO";"";"";"E/F A PRAÇA DOS CAMINHONEIROS";"ENCRUZILHADA";"";"";"COLISÃO LATERAL";1;"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"6387";2021-12-15;"07:51:00";"COM VÍTIMA";"FINALIZADA";"CAXANGÁ";"AV CAXANGA";"4035";"";"EM FRENTE AO POSTO IPUTINGA";"CAXANGÁ";"";"CIDADE";"ATROPELAMENTO DE PESSOA";0;"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"Longo da via";"Bom";"Sem defeito";"Perfeito estado";"Seca";"Perfeito estado";"Agente";"R-32";"60 km/h";"Dupla";"Faixa contínua";"Canteiro central";""
"6388";2021-12-15;"11:13:00";"COM VÍTIMA";"FINALIZADA";"JOANA BEZERRA";"VIADUTO CAPITAO TEMUDO";"";"";"APOS O HOSPITAL PORTUGUEL ao lado do forum rodolfo aureliano";"JOANA BEZERRA";"";"BOA VIAGEM";"COLISÃO TRASEIRA";1;"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"Viaduto";"Bom";"Não existe";"Perfeito estado";"Seca";"Perfeito estado";"Não existe";"Não há placas";"60 km/h";"Dupla";"Canteiro central";"";""
