"";"ano";"cod_municipio";"rd";"nm_municipio";"gre";"cod_escola";"nm_escola";"tp_escola";"p_em";"nota_lp";"nota_mt";"nota_saep";"idepe";"mat_3em";"tdi_3em";"TP_LOCALIZACAO";"IN_INTERNET";"IN_NOTURNO";"IN_EJA";"QT_MAT_BAS";"QT_MAT_MED_INT";"QT_MAT_BAS_FEM";"QT_MAT_BAS_MASC";"QT_MAT_BAS_BRANCA";"TX_MAT_MED_INT";"tratamento"
"804";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26109441;"ESCOLA DESPORTISTA RUBEM RODRIGUES MOREIRA";"REGULAR";"0,65";"3,24";"3,48";"3,36";"2,18";NA;"81,6";"Urbana";1;1;0;1054;0;548;506;144;"0";0
"805";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26109468;"ESCOLA VILA RICA";"REGULAR";"0,57";"3,08";"3,32";"3,2";"1,83";NA;"41,2";"Rural";1;1;0;1016;0;499;517;27;"0";0
"806";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26109468;"ESCOLA VILA RICA";"REGULAR";"0,66";"3,28";"3,5";"3,39";"2,24";NA;"50,7";"Rural";1;1;0;897;0;441;456;24;"0";0
"807";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26109506;"ESCOLA HENRIQUETA DE OLIVEIRA";"REGULAR";"0,66";"3,54";"3,4";"3,47";"2,29";NA;"63,2";"Rural";1;1;1;1022;0;535;487;3;"0";0
"808";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26109506;"ESCOLA HENRIQUETA DE OLIVEIRA";"REGULAR";"0,65";"3,73";"3,61";"3,67";"2,4";NA;"92,5";"Rural";1;1;1;1071;0;572;499;15;"0";0
"809";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110016;"ESCOLA FREI JABOATAO";"REGULAR";"0,47";"2,84";"3,35";"3,1";"1,47";NA;"42,9";"Rural";1;1;1;720;0;317;403;16;"0";0
"810";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110180;"ESCOLA MINISTRO JOAO ALBERTO";"REGULAR";"0,8";"3,04";"3,29";"3,16";"2,54";NA;"33";"Rural";1;1;0;596;0;314;282;11;"0";0
"811";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110180;"ESCOLA MINISTRO JOAO ALBERTO";"REGULAR";"0,65";"4,68";"4,65";"4,66";"3,03";NA;"37,3";"Rural";1;1;0;794;0;431;363;46;"0";0
"812";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110199;"ESCOLA MURILO BRAGA";"REGULAR";"0,72";"3,53";"3,6";"3,57";"2,56";NA;"26,7";"Urbana";0;1;1;1776;0;1055;721;86;"0";0
"813";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110199;"ESCOLA MURILO BRAGA";"REGULAR";"0,72";"3,53";"3,61";"3,57";"2,55";NA;"32,7";"Urbana";1;1;1;1788;0;1065;723;93;"0";0
"814";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110229;"ESCOLA PROF ODETE ANTUNES";"REGULAR";"0,78";"3,65";"3,89";"3,77";"2,93";NA;"34";"Urbana";1;1;1;1216;0;648;568;54;"0";0
"815";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110229;"ESCOLA PROF ODETE ANTUNES";"REGULAR";"0,92";"3,63";"3,63";"3,63";"3,34";NA;"39,6";"Urbana";1;1;1;1321;0;706;615;111;"0";0
"816";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110237;"ESCOLA SENADOR PETRONIO PORTELA";"REGULAR";"0,65";"3,27";"3,54";"3,4";"2,22";NA;"12,1";"Urbana";1;1;1;2080;0;1014;1066;45;"0";0
"817";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110237;"ESCOLA SENADOR PETRONIO PORTELA";"REGULAR";"0,7";"3,97";"4,08";"4,03";"2,8";NA;"68,5";"Urbana";1;1;1;1944;0;952;992;101;"0";0
"818";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110245;"ESCOLA SENADOR ADERBAL JUREMA";"REGULAR";"0,48";"3,87";"4,02";"3,95";"1,91";NA;"34,1";"Urbana";1;1;1;1629;0;920;709;53;"0";0
"819";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110245;"ESCOLA SENADOR ADERBAL JUREMA";"REGULAR";"0,65";"3,96";"3,93";"3,94";"2,56";NA;"63,1";"Urbana";1;1;1;1507;0;806;701;61;"0";0
"820";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110270;"ESC DO JOVEM PROF MOACYR DE ALBUQUERQUE";"REGULAR";"0,57";"3,24";"3,55";"3,39";"1,94";NA;"69";"Urbana";1;1;1;1633;0;841;792;99;"0";0
"821";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110270;"ESC DO JOVEM PROF MOACYR DE ALBUQUERQUE";"REGULAR";"0,67";"4,09";"4,09";"4,09";"2,75";NA;"59,5";"Urbana";1;1;1;1485;0;791;694;141;"0";0
"822";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110849;"ESCOLA ALTO DOS GUARARAPES";"REGULAR";"0,68";"2,7";"3,31";"3";"2,05";NA;"80";"Urbana";1;1;0;967;0;480;487;5;"0";0
"823";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110849;"ESCOLA ALTO DOS GUARARAPES";"REGULAR";"0,68";"3,43";"3,52";"3,48";"2,36";NA;"69,2";"Urbana";1;1;0;1027;0;551;476;17;"0";0
"824";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110857;"ESCOLA ALZIRA DA FONSECA BREUEL";"REGULAR";"0,75";"3,64";"3,81";"3,72";"2,81";NA;"21,5";"Urbana";1;1;0;1690;0;1106;584;16;"0";0
"825";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110857;"ESCOLA ALZIRA DA FONSECA BREUEL";"REGULAR";"0,65";"3,73";"3,73";"3,73";"2,42";NA;"32";"Urbana";1;1;0;1902;0;1253;649;39;"0";0
"826";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110881;"ESCOLA AUGUSTO SEVERO";"REGULAR";"0,7";"3,99";"3,93";"3,96";"2,79";NA;"53,3";"Urbana";1;1;0;1384;0;769;615;60;"0";1
"827";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110881;"ESCOLA AUGUSTO SEVERO";"SEMI_INTEGRAL";"0,8";"4,06";"3,87";"3,96";"3,16";NA;"58,9";"Urbana";1;1;0;807;0;484;323;39;"0";1
"828";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110970;"ESCOLA EDMUR ARLINDO DE OLIVEIRA";"REGULAR";"0,74";"3,46";"3,72";"3,59";"2,66";NA;"47,6";"Urbana";1;1;1;1321;0;696;625;17;"0";0
"829";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110970;"ESCOLA EDMUR ARLINDO DE OLIVEIRA";"REGULAR";"0,73";"3,73";"3,91";"3,82";"2,77";NA;"64,1";"Urbana";1;1;1;1498;0;787;711;53;"0";0
"830";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110997;"ESCOLA EDSON MOURY FERNANDES";"REGULAR";"0,7";"3,31";"3,56";"3,44";"2,39";NA;"26,1";"Urbana";1;1;0;1460;0;781;679;6;"0";1
"831";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26110997;"ESCOLA EDSON MOURY FERNANDES";"SEMI_INTEGRAL";"0,88";"3,75";"3,72";"3,73";"3,28";NA;"53,1";"Urbana";1;1;0;1393;0;752;641;57;"0";1
"832";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111012;"ESCOLA FILIPE CAMARAO";"REGULAR";"0,61";"3,55";"3,75";"3,65";"2,23";NA;"53,2";"Urbana";1;1;1;1264;0;670;594;13;"0";0
"833";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111012;"ESCOLA FILIPE CAMARAO";"REGULAR";"0,74";"4,01";"3,91";"3,96";"2,94";NA;"54,7";"Urbana";1;1;0;1288;0;686;602;38;"0";0
"834";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111020;"ESCOLA HUMBERTO LINS BARRADAS";"REGULAR";"0,69";"2,42";"3,16";"2,79";"1,91";NA;"27,7";"Urbana";0;1;1;1216;0;622;594;163;"0";0
"835";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111020;"ESCOLA HUMBERTO LINS BARRADAS";"REGULAR";"0,76";"3,36";"3,72";"3,54";"2,68";NA;"81,7";"Urbana";1;1;1;1119;0;574;545;191;"0";0
"836";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111071;"ESCOLA JOSÉ GLICÉRIO";"REGULAR";"0,83";"3,62";"3,44";"3,53";"2,93";NA;"37,7";"Urbana";1;1;1;870;0;464;406;49;"0";0
"837";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111071;"ESCOLA JOSÉ GLICÉRIO";"REGULAR";"0,86";"3,5";"3,75";"3,63";"3,13";NA;"50,4";"Urbana";1;1;1;825;0;434;391;71;"0";0
"838";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111195;"ESCOLA PEDRO BARROS FILHO";"REGULAR";"0,9";"3,56";"3,72";"3,64";"3,26";NA;"35,2";"Urbana";1;1;1;1108;0;622;486;26;"0";0
"839";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111195;"ESCOLA PEDRO BARROS FILHO";"REGULAR";"0,91";"3,93";"4,46";"4,2";"3,8";NA;"26,1";"Urbana";1;1;1;1096;0;628;468;42;"0";0
"840";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111209;"ESCOLA PROF BENEDITO CUNHA MELO";"REGULAR";"0,79";"2,88";"3,25";"3,06";"2,42";NA;"28";"Rural";1;1;1;2139;0;1148;991;141;"0";0
"841";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111209;"ESCOLA PROF BENEDITO CUNHA MELO";"REGULAR";"0,84";"3,6";"3,56";"3,58";"3,02";NA;"60,5";"Rural";1;1;1;2078;0;1138;940;179;"0";0
"842";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111225;"ESCOLA PROFESSOR EPITÁCIO ANDRÉ DIAS";"REGULAR";"0,88";"4,46";"4,39";"4,42";"3,87";NA;"23,3";"Urbana";1;1;0;983;0;542;441;31;"0";0
"843";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111225;"ESCOLA PROFESSOR EPITÁCIO ANDRÉ DIAS";"REGULAR";"0,71";"3,99";"4,24";"4,12";"2,93";NA;"38,7";"Urbana";1;1;0;1299;0;697;602;61;"0";0
"844";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111233;"ESC. PROFª CANDIDA DE ANDRADE MACIEL";"REGULAR";"0,66";"3,33";"3,5";"3,41";"2,26";NA;"56,8";"Rural";1;1;1;1111;0;617;494;23;"0";0
"845";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111233;"ESC. PROFª CANDIDA DE ANDRADE MACIEL";"REGULAR";"0,78";"3,26";"3,61";"3,44";"2,68";NA;"71,7";"Rural";1;1;1;1069;0;607;462;27;"0";0
"846";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111241;"ESCOLA DESEMBARGADOR JOSÉ NEVES FILHO";"REGULAR";"0,64";"3,61";"3,46";"3,53";"2,27";NA;"15";"Urbana";1;1;1;1613;0;796;817;24;"0";0
"847";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111241;"ESCOLA DESEMBARGADOR JOSÉ NEVES FILHO";"REGULAR";"0,97";"2,69";"3,32";"3";"2,92";NA;"83,3";"Urbana";0;1;1;1809;0;955;854;46;"0";0
"848";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111268;"ESCOLA JOAO PAULO I";"REGULAR";"0,71";"3,39";"3,54";"3,46";"2,47";NA;"33,8";"Urbana";1;1;1;1416;0;716;700;15;"0";0
"849";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111268;"ESCOLA JOAO PAULO I";"REGULAR";"0,65";"3,59";"3,63";"3,61";"2,35";NA;"66,4";"Urbana";1;1;0;1177;0;599;578;76;"0";0
"850";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111314;"ESCOLA SATURNINO DE BRITO";"REGULAR";"0,59";"3,41";"3,64";"3,52";"2,07";NA;"27,5";"Urbana";1;1;1;1297;0;656;641;85;"0";0
"851";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111314;"ESCOLA SATURNINO DE BRITO";"REGULAR";"0,65";"3,79";"3,99";"3,89";"2,53";NA;"56,9";"Urbana";1;1;1;1341;0;670;671;325;"0";0
"852";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111349;"ESCOLA SUPERVISORA MIRIAM SEIXAS";"REGULAR";"0,63";"3,25";"3,15";"3,2";"2,02";NA;"13";"Urbana";1;1;1;1459;0;780;679;4;"0";0
"853";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111349;"ESCOLA SUPERVISORA MIRIAM SEIXAS";"REGULAR";"0,65";"3,53";"3,56";"3,55";"2,31";NA;"51,6";"Urbana";1;1;1;1631;0;881;750;30;"0";0
"854";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111357;"ESCOLA ZEQUINHA BARRETO";"REGULAR";"0,69";"3,37";"3,47";"3,42";"2,36";NA;"45,7";"Urbana";0;1;1;1497;0;854;643;30;"0";0
"855";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111357;"ESCOLA ZEQUINHA BARRETO";"REGULAR";"0,77";"4,31";"4,14";"4,22";"3,24";NA;"41,4";"Urbana";0;1;0;1247;0;740;507;54;"0";0
"856";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111403;"ESCOLA ADELAIDE PESSOA CAMARA";"REGULAR";"0,82";"3,56";"3,64";"3,6";"2,94";NA;"59,7";"Urbana";1;1;0;1455;0;720;735;34;"0";0
"857";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111403;"ESCOLA ADELAIDE PESSOA CAMARA";"REGULAR";"0,77";"3,38";"3,49";"3,44";"2,66";NA;"45,5";"Urbana";1;1;0;1585;0;796;789;42;"0";0
"858";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111411;"ESCOLA AMOR DIVINO";"REGULAR";"0,99";"3,18";"2,97";"3,07";"3,04";NA;"19,1";"Rural";0;1;0;615;0;331;284;2;"0";0
"859";2009;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111411;"ESCOLA AMOR DIVINO";"REGULAR";"0,97";"2,99";"3,24";"3,11";"3,02";NA;"76,5";"Rural";1;1;0;1346;0;717;629;32;"0";0
"860";2008;2607901;"Metropolitana Recife";"Jaboatão dos Guararapes";"Metropolitana Sul";26111730;"ESCOLA SAO LUIS";"REGULAR";"0,78";"3,5";"3,77";"3,64";"2,82";NA;"4,3";"Urbana";1;1;1;829;0;454;375;4;"0";0
"861";2008;2609402;"Metropolitana Recife";"Moreno";"Metropolitana Sul";26111853;"ESCOLA ARTUR MENDONÇA";"REGULAR";"0,43";"4,42";"4,46";"4,44";"1,89";NA;"29,5";"Rural";1;1;1;812;0;380;432;4;"0";0
"862";2009;2609402;"Metropolitana Recife";"Moreno";"Metropolitana Sul";26111853;"ESCOLA ARTUR MENDONÇA";"REGULAR";"0,65";"4";"4,32";"4,16";"2,7";NA;"40";"Rural";1;1;1;1047;1;503;544;7;"0,000955109837631328";0
"863";2008;2609402;"Metropolitana Recife";"Moreno";"Metropolitana Sul";26111870;"ESCOLA CARDEAL DOM JAIME CAMARA";"REGULAR";"0,62";"3,06";"3,49";"3,27";"2,04";NA;"47,6";"Urbana";1;1;1;1391;16;676;715;21;"0,0115025161754134";0
"864";2009;2609402;"Metropolitana Recife";"Moreno";"Metropolitana Sul";26111870;"ESCOLA CARDEAL DOM JAIME CAMARA";"REGULAR";"0,66";"3,14";"3,43";"3,29";"2,16";NA;"52,5";"Urbana";1;1;1;1453;25;698;755;75;"0,0172057811424639";0
"865";2008;2609402;"Metropolitana Recife";"Moreno";"Metropolitana Sul";26111926;"ESCOLA MARIA DO CEU BANDEIRA";"REGULAR";"0,53";"3,41";"3,37";"3,39";"1,8";NA;"41";"Urbana";1;1;1;834;9;386;448;130;"0,0107913669064748";0
"866";2009;2609402;"Metropolitana Recife";"Moreno";"Metropolitana Sul";26111926;"ESCOLA MARIA DO CEU BANDEIRA";"REGULAR";"0,65";"3,41";"3,6";"3,51";"2,28";NA;"39,8";"Urbana";1;1;1;956;15;441;515;101;"0,0156903765690377";0
"867";2008;2609402;"Metropolitana Recife";"Moreno";"Metropolitana Sul";26112108;"ESCOLA SOFRÔNIO PORTELA";"REGULAR";"0,65";"2,93";"3,28";"3,1";"2,02";NA;"24,3";"Urbana";1;1;0;1135;10;711;424;33;"0,00881057268722467";0
"868";2009;2609402;"Metropolitana Recife";"Moreno";"Metropolitana Sul";26112108;"ESCOLA SOFRÔNIO PORTELA";"REGULAR";"0,65";"3,52";"3,44";"3,48";"2,26";NA;"43,4";"Urbana";1;1;0;1315;14;766;549;32;"0,0106463878326996";0
"869";2008;2609600;"Metropolitana Recife";"Olinda";"Metropolitana Norte";26112701;"COLEGIO ESTADUAL DE OLINDA";"REGULAR";"0,62";"3,94";"4,16";"4,05";"2,5";NA;"23,3";"Urbana";1;1;0;819;3;476;343;97;"0,00366300366300366";0
"870";2009;2609600;"Metropolitana Recife";"Olinda";"Metropolitana Norte";26112701;"COLEGIO ESTADUAL DE OLINDA";"REGULAR";"0,73";"4,14";"4,33";"4,24";"3,09";NA;"49";"Urbana";1;1;0;800;0;472;328;96;"0";0
"871";2008;2609600;"Metropolitana Recife";"Olinda";"Metropolitana Norte";26113198;"ESCOLA ANTONIO SOUTO FILHO";"REGULAR";"0,61";"3,1";"3,22";"3,16";"1,94";NA;"46,4";"Urbana";1;1;1;866;0;481;385;46;"0";0
"872";2009;2609600;"Metropolitana Recife";"Olinda";"Metropolitana Norte";26113198;"ESCOLA ANTONIO SOUTO FILHO";"REGULAR";"0,65";"3,21";"3,29";"3,25";"2,11";NA;"60,9";"Urbana";1;1;1;803;0;444;359;50;"0";0
"873";2008;2609600;"Metropolitana Recife";"Olinda";"Metropolitana Norte";26113210;"ESCOLA ARGENTINA CASTELLO BRANCO";"REGULAR";"0,56";"3,2";"3,42";"3,31";"1,84";NA;"53,8";"Urbana";1;1;1;1073;8;543;530;107;"0,00745573159366263";0
"874";2009;2609600;"Metropolitana Recife";"Olinda";"Metropolitana Norte";26113210;"ESCOLA ARGENTINA CASTELLO BRANCO";"REGULAR";"0,65";"3,99";"3,73";"3,86";"2,51";NA;"56,7";"Urbana";1;1;0;901;0;457;444;93;"0";0
"875";2008;2609600;"Metropolitana Recife";"Olinda";"Metropolitana Norte";26113236;"ESCOLA AUREA DE MOURA CAVALCANTI";"REGULAR";"0,56";"3,37";"3,5";"3,43";"1,91";NA;"29,2";"Urbana";1;1;1;1942;0;1025;917;140;"0";0
